samp_name	technical_rep_id	assay_name	pcr_plate_id	std_conc	std_conc_unit	quantificationCycle	efficiency	r2	slope	intercept
Pycno_STANDARD_1-17-Plate:5	17	Pycno	5	2	copies/reaction	34.6798057556152	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-18-Plate:5	18	Pycno	5	2	copies/reaction	37.3066596984863	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-19-Plate:5	19	Pycno	5	2	copies/reaction	37.0453109741211	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-20-Plate:5	20	Pycno	5	2	copies/reaction	36.2753829956055	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-21-Plate:5	21	Pycno	5	2	copies/reaction	NA	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-22-Plate:5	22	Pycno	5	2	copies/reaction	36.086784362793	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-23-Plate:5	23	Pycno	5	2	copies/reaction	35.1894989013672	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1-24-Plate:5	24	Pycno	5	2	copies/reaction	35.3873481750488	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_10000-14-Plate:5	14	Pycno	5	20000	copies/reaction	22.2757015228271	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-13-Plate:5	13	Pycno	5	1.60000002384186	copies/reaction	39.4931640625	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-14-Plate:5	14	Pycno	5	1.60000002384186	copies/reaction	36.7027435302734	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-15-Plate:5	15	Pycno	5	1.60000002384186	copies/reaction	35.8608169555664	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-16-Plate:5	16	Pycno	5	1.60000002384186	copies/reaction	39.7139434814453	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-17-Plate:5	17	Pycno	5	1.60000002384186	copies/reaction	35.6250419616699	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-18-Plate:5	18	Pycno	5	1.60000002384186	copies/reaction	35.2280120849609	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-19-Plate:5	19	Pycno	5	1.60000002384186	copies/reaction	NA	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-20-Plate:5	20	Pycno	5	1.60000002384186	copies/reaction	36.1137924194336	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-21-Plate:5	21	Pycno	5	1.60000002384186	copies/reaction	36.2634201049805	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-22-Plate:5	22	Pycno	5	1.60000002384186	copies/reaction	37.8996963500977	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-23-Plate:5	23	Pycno	5	1.60000002384186	copies/reaction	NA	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.8-24-Plate:5	24	Pycno	5	1.60000002384186	copies/reaction	36.6480522155762	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_10000-15-Plate:5	15	Pycno	5	20000	copies/reaction	22.2566413879395	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-13-Plate:5	13	Pycno	5	0.800000011920929	copies/reaction	38.2592163085938	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-14-Plate:5	14	Pycno	5	0.800000011920929	copies/reaction	NA	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-15-Plate:5	15	Pycno	5	0.800000011920929	copies/reaction	37.3916931152344	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-16-Plate:5	16	Pycno	5	0.800000011920929	copies/reaction	38.8450469970703	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-17-Plate:5	17	Pycno	5	0.800000011920929	copies/reaction	35.928050994873	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-18-Plate:5	18	Pycno	5	0.800000011920929	copies/reaction	36.4818725585938	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-19-Plate:5	19	Pycno	5	0.800000011920929	copies/reaction	36.6986770629883	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-20-Plate:5	20	Pycno	5	0.800000011920929	copies/reaction	37.6696548461914	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-21-Plate:5	21	Pycno	5	0.800000011920929	copies/reaction	39.9875679016113	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-22-Plate:5	22	Pycno	5	0.800000011920929	copies/reaction	NA	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_0.4-23-Plate:5	23	Pycno	5	0.800000011920929	copies/reaction	37.5613594055176	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_10000-16-Plate:5	16	Pycno	5	20000	copies/reaction	22.8109188079834	96.2262802124023	0.969399988651276	-3.41580009460449	36.4639015197754
Pycno_STANDARD_1e+05-1-Plate:3	1	Pycno	3	2e+05	copies/reaction	22.4151020050049	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-2-Plate:3	2	Pycno	3	2e+05	copies/reaction	22.48708152771	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-3-Plate:3	3	Pycno	3	2e+05	copies/reaction	21.0939044952393	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-4-Plate:3	4	Pycno	3	2e+05	copies/reaction	21.1839599609375	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-5-Plate:3	5	Pycno	3	2e+05	copies/reaction	21.7818202972412	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-6-Plate:3	6	Pycno	3	2e+05	copies/reaction	24.1091728210449	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-1-Plate:3	1	Pycno	3	20000	copies/reaction	26.4644889831543	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-2-Plate:3	2	Pycno	3	20000	copies/reaction	24.4130210876465	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-3-Plate:3	3	Pycno	3	20000	copies/reaction	23.6759567260742	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-4-Plate:3	4	Pycno	3	20000	copies/reaction	23.60133934021	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-5-Plate:3	5	Pycno	3	20000	copies/reaction	25.3641262054443	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-6-Plate:3	6	Pycno	3	20000	copies/reaction	24.7925148010254	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-1-Plate:3	1	Pycno	3	2000	copies/reaction	27.7786083221436	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-2-Plate:3	2	Pycno	3	2000	copies/reaction	27.8838539123535	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-3-Plate:3	3	Pycno	3	2000	copies/reaction	27.0347843170166	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-4-Plate:3	4	Pycno	3	2000	copies/reaction	26.8708534240723	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-5-Plate:3	5	Pycno	3	2000	copies/reaction	27.3501262664795	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-6-Plate:3	6	Pycno	3	2000	copies/reaction	28.8818206787109	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-1-Plate:3	1	Pycno	3	200	copies/reaction	31.2688331604004	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-2-Plate:3	2	Pycno	3	200	copies/reaction	31.2982902526855	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-3-Plate:3	3	Pycno	3	200	copies/reaction	30.254581451416	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-4-Plate:3	4	Pycno	3	200	copies/reaction	30.3914413452148	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-5-Plate:3	5	Pycno	3	200	copies/reaction	31.4946784973145	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-1-Plate:3	1	Pycno	3	20	copies/reaction	34.4294776916504	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-2-Plate:3	2	Pycno	3	20	copies/reaction	34.4793510437012	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-3-Plate:3	3	Pycno	3	20	copies/reaction	33.8729934692383	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-4-Plate:3	4	Pycno	3	20	copies/reaction	34.4297370910645	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-5-Plate:3	5	Pycno	3	20	copies/reaction	34.7060966491699	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-1-Plate:3	1	Pycno	3	10	copies/reaction	35.1823577880859	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-2-Plate:3	2	Pycno	3	10	copies/reaction	34.8217277526855	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-3-Plate:3	3	Pycno	3	10	copies/reaction	35.1739349365234	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-4-Plate:3	4	Pycno	3	10	copies/reaction	36.6040496826172	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-5-Plate:3	5	Pycno	3	10	copies/reaction	35.4954872131348	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-1-Plate:3	1	Pycno	3	2	copies/reaction	40.0652694702149	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-2-Plate:3	2	Pycno	3	2	copies/reaction	40.3704109191895	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-3-Plate:3	3	Pycno	3	2	copies/reaction	37.3998107910156	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-4-Plate:3	4	Pycno	3	2	copies/reaction	42.2612266540527	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-5-Plate:3	5	Pycno	3	2	copies/reaction	38.4799385070801	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-6-Plate:3	6	Pycno	3	2	copies/reaction	43.4884262084961	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-7-Plate:3	7	Pycno	3	2	copies/reaction	42.6968688964844	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-8-Plate:3	8	Pycno	3	2	copies/reaction	39.4315795898438	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-9-Plate:3	9	Pycno	3	2	copies/reaction	38.1231651306152	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-10-Plate:3	10	Pycno	3	2	copies/reaction	38.3643074035645	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-11-Plate:3	11	Pycno	3	2	copies/reaction	39.8541984558105	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-7-Plate:3	7	Pycno	3	2e+05	copies/reaction	20.6599884033203	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-8-Plate:3	8	Pycno	3	2e+05	copies/reaction	21.513500213623	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-9-Plate:3	9	Pycno	3	2e+05	copies/reaction	20.3223514556885	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-10-Plate:3	10	Pycno	3	2e+05	copies/reaction	20.5061588287354	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-11-Plate:3	11	Pycno	3	2e+05	copies/reaction	20.5507373809814	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-12-Plate:3	12	Pycno	3	2e+05	copies/reaction	22.2752304077148	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-7-Plate:3	7	Pycno	3	20000	copies/reaction	27.4413528442383	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-8-Plate:3	8	Pycno	3	20000	copies/reaction	23.7883586883545	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-9-Plate:3	9	Pycno	3	20000	copies/reaction	23.4159603118896	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-10-Plate:3	10	Pycno	3	20000	copies/reaction	24.2165088653564	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-11-Plate:3	11	Pycno	3	20000	copies/reaction	23.821102142334	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10000-12-Plate:3	12	Pycno	3	20000	copies/reaction	25.8103427886963	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-7-Plate:3	7	Pycno	3	2000	copies/reaction	28.8187789916992	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-8-Plate:3	8	Pycno	3	2000	copies/reaction	28.8298587799072	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-9-Plate:3	9	Pycno	3	2000	copies/reaction	27.692964553833	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-10-Plate:3	10	Pycno	3	2000	copies/reaction	27.3196125030518	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-11-Plate:3	11	Pycno	3	2000	copies/reaction	28.0311260223389	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1000-12-Plate:3	12	Pycno	3	2000	copies/reaction	29.3958320617676	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-6-Plate:3	6	Pycno	3	200	copies/reaction	31.0435829162598	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-7-Plate:3	7	Pycno	3	200	copies/reaction	30.6673355102539	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-8-Plate:3	8	Pycno	3	200	copies/reaction	30.4926357269287	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-9-Plate:3	9	Pycno	3	200	copies/reaction	31.5654964447021	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_100-10-Plate:3	10	Pycno	3	200	copies/reaction	30.4074687957764	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-6-Plate:3	6	Pycno	3	20	copies/reaction	35.0621337890625	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-7-Plate:3	7	Pycno	3	20	copies/reaction	34.5443992614746	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-8-Plate:3	8	Pycno	3	20	copies/reaction	35.3161888122559	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-9-Plate:3	9	Pycno	3	20	copies/reaction	33.6016273498535	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-10-Plate:3	10	Pycno	3	20	copies/reaction	36.6753807067871	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_10-11-Plate:3	11	Pycno	3	20	copies/reaction	35.52685546875	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-6-Plate:3	6	Pycno	3	10	copies/reaction	35.872257232666	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-7-Plate:3	7	Pycno	3	10	copies/reaction	35.5792045593262	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-8-Plate:3	8	Pycno	3	10	copies/reaction	34.4503211975098	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-9-Plate:3	9	Pycno	3	10	copies/reaction	37.1377258300781	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-10-Plate:3	10	Pycno	3	10	copies/reaction	38.233570098877	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_5-11-Plate:3	11	Pycno	3	10	copies/reaction	36.6694526672363	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-12-Plate:3	12	Pycno	3	2	copies/reaction	NA	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-13-Plate:3	13	Pycno	3	2	copies/reaction	37.3069801330566	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-14-Plate:3	14	Pycno	3	2	copies/reaction	43.2378730773926	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-15-Plate:3	15	Pycno	3	2	copies/reaction	39.6872177124023	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-16-Plate:3	16	Pycno	3	2	copies/reaction	NA	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-17-Plate:3	17	Pycno	3	2	copies/reaction	38.5787200927734	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-18-Plate:3	18	Pycno	3	2	copies/reaction	40.4079704284668	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-19-Plate:3	19	Pycno	3	2	copies/reaction	39.37353515625	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1-20-Plate:3	20	Pycno	3	2	copies/reaction	41.3004722595215	89.4423980712891	0.955299973487854	-3.60389995574951	39.0368995666504
Pycno_STANDARD_1e+05-1-Plate:1	NA	Pycno	1	2e+05	copies/reaction	21.4335842132568	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1e+05-2-Plate:1	NA	Pycno	1	2e+05	copies/reaction	21.6905479431152	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10000-1-Plate:1	NA	Pycno	1	20000	copies/reaction	24.339656829834	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1000-1-Plate:1	NA	Pycno	1	2000	copies/reaction	29.1448402404785	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1000-2-Plate:1	NA	Pycno	1	2000	copies/reaction	29.6467628479004	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_100-1-Plate:1	NA	Pycno	1	200	copies/reaction	34.4269561767578	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_100-2-Plate:1	NA	Pycno	1	200	copies/reaction	34.1545677185059	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10-1-Plate:1	NA	Pycno	1	20	copies/reaction	35.1595115661621	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10-2-Plate:1	NA	Pycno	1	20	copies/reaction	34.482364654541	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_5-1-Plate:1	NA	Pycno	1	10	copies/reaction	36.2212944030762	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_5-2-Plate:1	NA	Pycno	1	10	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-1-Plate:1	NA	Pycno	1	2	copies/reaction	36.6353187561035	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-2-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-3-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-4-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1e+05-3-Plate:1	NA	Pycno	1	2e+05	copies/reaction	22.1279563903809	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1e+05-4-Plate:1	NA	Pycno	1	2e+05	copies/reaction	21.9715690612793	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10000-2-Plate:1	NA	Pycno	1	20000	copies/reaction	25.0617618560791	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10000-3-Plate:1	NA	Pycno	1	20000	copies/reaction	24.7191123962402	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1000-3-Plate:1	NA	Pycno	1	2000	copies/reaction	29.9602642059326	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1000-4-Plate:1	NA	Pycno	1	2000	copies/reaction	30.0491275787354	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_100-3-Plate:1	NA	Pycno	1	200	copies/reaction	33.6037330627441	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_100-4-Plate:1	NA	Pycno	1	200	copies/reaction	33.9365577697754	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_100-5-Plate:1	NA	Pycno	1	200	copies/reaction	33.897834777832	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_100-6-Plate:1	NA	Pycno	1	200	copies/reaction	33.3770904541016	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10-3-Plate:1	NA	Pycno	1	20	copies/reaction	34.9569320678711	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10-4-Plate:1	NA	Pycno	1	20	copies/reaction	35.6402244567871	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10-5-Plate:1	NA	Pycno	1	20	copies/reaction	34.7962799072266	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_10-6-Plate:1	NA	Pycno	1	20	copies/reaction	34.2891273498535	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_5-3-Plate:1	NA	Pycno	1	10	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_5-4-Plate:1	NA	Pycno	1	10	copies/reaction	36.0139846801758	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_5-5-Plate:1	NA	Pycno	1	10	copies/reaction	37.9568977355957	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_5-6-Plate:1	NA	Pycno	1	10	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-5-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-6-Plate:1	NA	Pycno	1	2	copies/reaction	37.4294242858887	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-7-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-8-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-9-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-10-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-11-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
Pycno_STANDARD_1-12-Plate:1	NA	Pycno	1	2	copies/reaction	NA	101.598899841309	0.952099978923798	-3.28419995307922	38.8440017700195
